Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Etiqueta de entrega,Entrega compilada:Fecha de entrega,Entrega compilada:Open Contracting ID,compiledRelease/publishedDate,Entrega compilada:Tipo de inicio,Entrega compilada:Comprador:ID de Organización,Entrega compilada:Comprador:Nombre de la Organización,Entrega compilada:Planeación:Presupuesto:Fuente del Presupuesto,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Título de la licitación,Entrega compilada:Licitación:Descripción de la licitación,Entrega compilada:Licitación:Entidad contratante:ID de Organización,Entrega compilada:Licitación:Entidad contratante:Nombre de la Organización,compiledRelease/tender/datePublished,Entrega compilada:Licitación:Método de contratación,Entrega compilada:Licitación:Detalles del método de contratación,Entrega compilada:Licitación:Categoría principal de contratación,Entrega compilada:Licitación:Categorías adicionales de contratación,Entrega compilada:Licitación:Valor:Monto,Entrega compilada:Licitación:Valor:Moneda,Entrega compilada:Licitación:Valor:Nombre de Moneda,compiledRelease/tender/value/amount_PEN,Entrega compilada:Licitación:Periodo de licitación:Fecha de inicio,Entrega compilada:Licitación:Periodo de licitación:Fecha de fin,Entrega compilada:Licitación:Número de licitantes,Entrega compilada:Licitación:Información Protegida,Entrega compilada:Segmentación:ID,Entrega compilada:Segmentación:Criterio,Entrega compilada:Planeación:Presupuesto:Monto:Monto,Entrega compilada:Planeación:Presupuesto:Monto:Moneda,Entrega compilada:Planeación:Presupuesto:Monto:Nombre de Moneda,Entrega compilada:Licitación:Periodo de consulta:Fecha de inicio,Entrega compilada:Licitación:Periodo de consulta:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Duración (días),Entrega compilada:Planeación:Presupuesto:Título del Proyecto,Entrega compilada:Planeación:Presupuesto:Identificador de proyecto,mes_origen
ocds-dgv273-seacev3-1199928,ocds-dgv273-seacev3-1199928-2026-06-12T10:32:45.282615-05:00,compiled,2026-06-12T10:32:45.282603-05:00,ocds-dgv273-seacev3-1199928,2026-06-12T10:32:45.282620-05:00,tender,PE-CONSUCODE-1341,MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES,Fondos Públicos,1199928,SIE-SIE-1-2026-OC-MDSMP-1,"ADQUISICION DE LA CANASTA DE ALIMENTOS PARA EL PROGRAMA DE COMPLEMENTACION ALIMENTARIA (PCA) EN LA MODALIDAD DE COMEDORES, HOGARES Y ALBERGUES, ADULTOS EN RIESGO Y OLLAS COMUNES - PERIODO 2026 ¿ 2027.",PE-CONSUCODE-1341,MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES,2026-03-25T18:10:00-05:00,open,Subasta Inversa Electrónica,goods,goods,2582279.8,PEN,Soles,2582279.8,2026-03-25T00:00:00-05:00,2026-03-25T00:00:00-05:00,13.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,,,,,,,2026-03
ocds-dgv273-seacev3-2026-1809-5,ocds-dgv273-seacev3-2026-1809-5-2026-06-12T10:32:45.161765-05:00,compiled,2026-06-12T10:32:45.161752-05:00,ocds-dgv273-seacev3-2026-1809-5,2026-06-12T10:32:45.161770-05:00,tender,PE-CONSUCODE-1809,MUNICIPALIDAD DISTRITAL DE BAJO BIAVO,Fondos Públicos,1201571,LP-SM-1-2026-MDBB/CS-1,"EJECUCION DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LAS PRINCIPALES CALLES DE LA LOCALIDAD DE NUEVO LIMA DEL DISTRITO DE BAJO BIAVO - PROVINCIA DE BELLAVISTA - DEPARTAMENTO DE SAN MARTIN, CUI N° 2609039.",PE-CONSUCODE-1809,MUNICIPALIDAD DISTRITAL DE BAJO BIAVO,2026-03-31T22:27:00-05:00,open,Licitación Pública,works,works,18764503.74,PEN,Soles,18764503.74,2026-03-31T00:00:00-05:00,2026-03-31T00:00:00-05:00,13.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,18764503.74,PEN,Soles,2026-04-01T00:01:00-05:00,2026-04-17T23:59:00-05:00,16.0,MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LAS PRINCIPALES CALLES DE LA LOCALIDAD DE NUEVO LIMA DEL DISTRITO DE BAJO BIAVO - PROVINCIA DE BELLAVISTA - DEPARTAMENTO DE SAN MARTIN,2609039,2026-03
ocds-dgv273-seacev3-1197215,ocds-dgv273-seacev3-1197215-2026-06-12T10:32:44.497795-05:00,compiled,2026-06-12T10:32:44.497783-05:00,ocds-dgv273-seacev3-1197215,2026-06-12T10:32:44.497801-05:00,tender,PE-CONSUCODE-221,MUNICIPALIDAD DISTRITAL DE PONTO,Fondos Públicos,1197215,LP-ABR-7-2026-MDP/C.-1,"CONTRATACION DE LA EJECUCION DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE PROVISION DE AGUA PARA RIEGO EN EL SECTOR DE POYOMONTE Y MUÑA POR RIEGO TECNIFICADO DE CENTRO POBLADO POYOMONTE DISTRITO DE PONTO DE LA PROVINCIA DE HUARI DEL DEPARTAMENTO DE ANCASH, CON CODIGO UNICO DE INVERSIONES N° 2657109",PE-CONSUCODE-221,MUNICIPALIDAD DISTRITAL DE PONTO,2026-03-17T19:47:00-05:00,,Licitación Pública Abreviada,works,works,996305.1,PEN,Soles,996305.1,2026-03-17T00:00:00-05:00,2026-03-17T00:00:00-05:00,13.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,996305.1,PEN,Soles,2026-03-18T00:01:00-05:00,2026-03-20T23:59:00-05:00,2.0,MEJORAMIENTO DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN EL SECTOR DE POYOMONTE Y MUÑA POR RIEGO TECNIFICADO  DE CENTRO POBLADO POYOMONTE DISTRITO DE PONTO DE LA PROVINCIA DE HUARI DEL DEPARTAMENTO DE ANCASH,2657109,2026-03
ocds-dgv273-seacev3-1202184,ocds-dgv273-seacev3-1202184-2026-06-12T10:32:44.097761-05:00,compiled,2026-06-12T10:32:44.097748-05:00,ocds-dgv273-seacev3-1202184,2026-06-12T10:32:44.097767-05:00,tender,PE-CONSUCODE-162,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA - HUARAZ,Fondos Públicos,1202184,DIRECTA-DIRECTA-6-2026-MDI/DEC-1,"SERVICIO DE ALQUILER DE MAQUINARIA, PARA EL PLAN DE INTERVENCIÓN PARA LA REDUCCIÓN DEL RIESGO DE COLAPSO DE TALUDES EN EL RELLENO SANITARIO DE LA PLANTA DE TRATAMIENTO DE PONGOR",PE-CONSUCODE-162,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA - HUARAZ,2026-03-31T23:09:00-05:00,direct,Contratación Directa,services,services,70800.0,PEN,Soles,70800.0,,,1.0,False,2026-03,añoPublicacionProceso;mesPublicacionProceso,70800.0,PEN,Soles,,,,,,2026-03
ocds-dgv273-seacev3-1201169,ocds-dgv273-seacev3-1201169-2026-06-12T10:32:43.886656-05:00,compiled,2026-06-12T10:32:43.886644-05:00,ocds-dgv273-seacev3-1201169,2026-06-12T10:32:43.886662-05:00,tender,PE-CONSUCODE-51,GOBIERNO REGIONAL DE TACNA Sede Central,Fondos Públicos,1201169,CP-ABR-5-2026-GOB.REG.TACNA-1,SUPERVISIÓN DE LA OBRA: ¿MEJORAMIENTO DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL SISTEMA DE DESAGUE Y TRATAMIENTO DE AGUAS RESIDUALES PARA DISPOSICIÓN FINAL EN EL CENTRO POBLADO SANTA CRUZ DEL DISTRITO DE CANDARAVE DE LA PROVINCIA DE CANDARAVE - TACNA,PE-CONSUCODE-51,GOBIERNO REGIONAL DE TACNA Sede Central,2026-03-30T16:09:00-05:00,,Concurso Público Abreviado,services,services,350024.49,PEN,Soles,350024.49,2026-03-30T00:00:00-05:00,2026-03-30T00:00:00-05:00,8.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,350024.49,PEN,Soles,2026-03-31T00:01:00-05:00,2026-04-06T23:59:00-05:00,6.0,MEJORAMIENTO DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL SISTEMA DE DESAGUE Y TRATAMIENTO DE AGUAS RESIDUALES PARA DISPOSICIÓN FINAL EN EL CENTRO POBLADO SANTA CRUZ DEL   DISTRITO DE CANDARAVE DE LA PROVINCIA DE CANDARAVE DEL DEPARTAMENTO DE TACNA,2604209,2026-03
ocds-dgv273-seacev3-1198323,ocds-dgv273-seacev3-1198323-2026-06-12T10:32:43.580633-05:00,compiled,2026-06-12T10:32:43.580620-05:00,ocds-dgv273-seacev3-1198323,2026-06-12T10:32:43.580639-05:00,tender,PE-CONSUCODE-1536,MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO - MOQUEGUA,Fondos Públicos,1198323,CP-ABR-3-2026-OC-MPMN-1,"""SERVICIO DE PREPARACION Y COLOCACION DE MEZCLA ASFÁLTICA EN CALIENTE"" PARA EL PROYECTO: ""CREACIÓN DEL SERVICIO DE PROTECCION Y PREVENCION DE RIESGOS DE LA CALLE 9 DE OCTUBRE DEL CTE-11 DE LA JUNTA VECINAL SAN FRANCISCO ZONA III, EN EL CENTRO POBLADO DE SAN FRANCISCO, DISTRITO - PROVINCIA DE MARISCA",PE-CONSUCODE-1536,MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO - MOQUEGUA,2026-03-19T22:13:00-05:00,,Concurso Público Abreviado,services,services,225000.0,PEN,Soles,225000.0,2026-03-19T00:00:00-05:00,2026-03-19T00:00:00-05:00,8.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-03-20T00:01:00-05:00,2026-03-24T23:59:00-05:00,4.0,"CREACION DEL SERVICIO DE PROTECCIÓN Y PREVENCIÓN DE RIESGOS DE LA CALLE 9 DE OCTUBRE DEL CTE-11 DE LA JUNTA VECINAL SAN FRANCISCO ZONA III, EN EL CENTRO POBLADO DE SAN FRANCISCO,  DISTRITO DE MOQUEGUA - PROVINCIA DE MARISCAL NIETO - DEPARTAMENTO DE MOQUEGUA",2497710,2026-03
ocds-dgv273-seacev3-1198719,ocds-dgv273-seacev3-1198719-2026-06-12T10:32:43.453188-05:00,compiled,2026-06-12T10:32:43.453175-05:00,ocds-dgv273-seacev3-1198719,2026-06-12T10:32:43.453193-05:00,tender,PE-CONSUCODE-40,GOBIERNO REGIONAL DE HUANUCO SEDE CENTRAL,Fondos Públicos,1198719,LP-ABR-93-2025-GRH/C-2,"ADQUISICION DE INSUMOS PARA SALA DE MAQUINAS, PARA LA EJECUCION DEL SALDO DE OBRA, DE LA OBRA: ¿MEJORAMIENTO DE LA CAPACIDAD RESOLUTIVA DEL HOSPITAL DE TINGO MARIA ¿ LEONCIO PRADO ¿ REGION HUANUCO¿.",PE-CONSUCODE-40,GOBIERNO REGIONAL DE HUANUCO SEDE CENTRAL,2026-03-20T20:33:00-05:00,,Licitación Pública Abreviada,goods,goods,166014.08,PEN,Soles,166014.08,2026-03-20T00:00:00-05:00,2026-03-20T00:00:00-05:00,3.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,166014.08000000002,PEN,Soles,2026-03-21T00:01:00-05:00,2026-03-25T23:59:00-05:00,4.0,MEJORAMIENTO DE LA CAPACIDAD RESOLUTIVA DEL HOSPITAL DE TINGO MARIA,2094811,2026-03
ocds-dgv273-seacev3-1200014,ocds-dgv273-seacev3-1200014-2026-06-12T10:32:33.780419-05:00,compiled,2026-06-12T10:32:33.780407-05:00,ocds-dgv273-seacev3-1200014,2026-06-12T10:32:33.780425-05:00,tender,PE-CONSUCODE-1490,MUNICIPALIDAD PROVINCIAL DEL ALTO AMAZONAS - YURIMAGUAS,Fondos Públicos,1200014,LP-ABR-4-2026-MPAA/C-1,"denominado EJECUCION DEL PROYECTO IOAAR: ¿RENOVACION DE CAPTACION DE AGUA; CONSTRUCCION DE LINEA DE IMPULSION, PLANTA DE TRATAMIENTO DE AGUA GRADO INYECTABLE (WFI) Y RESERVORIO; ADEMÁS DE OTROS ACTIVOS EN EL(LA) LOCALIDAD DE SANTA TERESA, DISTRITO DE YURIMAGUAS, PROVINCIA ALTO AMAZONAS, DEPARTAMENTO",PE-CONSUCODE-1490,MUNICIPALIDAD PROVINCIAL DEL ALTO AMAZONAS - YURIMAGUAS,2026-03-27T18:12:00-05:00,,Licitación Pública Abreviada,works,works,400161.54,PEN,Soles,400161.54,2026-03-27T00:00:00-05:00,2026-03-27T00:00:00-05:00,5.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,400162.0,PEN,Soles,2026-03-28T00:01:00-05:00,2026-04-01T23:59:00-05:00,4.0,"RENOVACION DE CAPTACION DE AGUA ; CONSTRUCCION DE LINEA DE IMPULSION, PLANTA DE TRATAMIENTO DE AGUA GRADO INYECTABLE (WFI) Y RESERVORIO; ADEMÁS DE OTROS ACTIVOS EN EL(LA) LOCALIDAD DE SANTA TERESA,  DISTRITO DE YURIMAGUAS, PROVINCIA ALTO AMAZONAS, DEPARTAMENTO LORETO",2712904,2026-03
ocds-dgv273-seacev3-1198507,ocds-dgv273-seacev3-1198507-2026-06-12T10:32:33.582002-05:00,compiled,2026-06-12T10:32:33.581990-05:00,ocds-dgv273-seacev3-1198507,2026-06-12T10:32:33.582008-05:00,tender,PE-CONSUCODE-200119,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,Fondos Públicos,1198507,SIE-SIE-1-2026-HRC/DEC-1,ADQUISICION DE SUTURA ACIDO PARA EL HOSPITAL REGIONAL CUSCO.,PE-CONSUCODE-200119,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,2026-03-20T15:37:00-05:00,open,Subasta Inversa Electrónica,goods,goods,210750.0,PEN,Soles,210750.0,2026-03-20T00:00:00-05:00,2026-03-20T00:00:00-05:00,3.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,493518.0,PEN,Soles,,,,,,2026-03
ocds-dgv273-seacev3-1199293,ocds-dgv273-seacev3-1199293-2026-06-12T10:32:33.112074-05:00,compiled,2026-06-12T10:32:33.112062-05:00,ocds-dgv273-seacev3-1199293,2026-06-12T10:32:33.112080-05:00,tender,PE-CONSUCODE-203626,UNIDAD EJECUTORA MEJORAMIENTO DEL SISTEMA DE INFORMACION DE LA SUNAT - MSI,Fondos Públicos,1199293,CONV-PROC-3-2026-SD-SUNAT/BID-3-1,ESPECIALISTA EN INVERSION PUBLICA PARA LA MODIFICACION DEL PI CUI N° 2430225,PE-CONSUCODE-203626,UNIDAD EJECUTORA MEJORAMIENTO DEL SISTEMA DE INFORMACION DE LA SUNAT - MSI,2026-03-24T11:06:00-05:00,open,Convenio,services,services,82500.0,PEN,Soles,82500.0,2026-03-20T00:00:00-05:00,2026-03-20T00:00:00-05:00,1.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,82500.0,PEN,Soles,,,,MEJORAMIENTO DE LOS SERVICIOS DE RECAUDACIÓN TRIBUTARIA Y ADUANERA A TRAVÉS DE LA TRANSFORMACIÓN DIGITAL,2430225,2026-03
ocds-dgv273-seacev3-2026-10249-109,ocds-dgv273-seacev3-2026-10249-109-2026-06-12T10:32:33.057559-05:00,compiled,2026-06-12T10:32:33.057546-05:00,ocds-dgv273-seacev3-2026-10249-109,2026-06-12T10:32:33.057564-05:00,tender,PE-CONSUCODE-10249,FUERZA AEREA DEL PERU,Fondos Públicos,1195779,LP-ABR-3-2026-SEINT/FAP-1,ADQUISICIÓN DE ZAPATO DE ALTO BRILLO PARA PERSONAL MILITAR FAP AF-2026  PP-0135,PE-CONSUCODE-10249,FUERZA AEREA DEL PERU,2026-03-16T14:28:00-05:00,,Licitación Pública Abreviada,goods,goods,136440.0,PEN,Soles,136440.0,2026-03-16T00:00:00-05:00,2026-03-16T00:00:00-05:00,7.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,136440.0,PEN,Soles,2026-03-17T00:01:00-05:00,2026-03-19T23:59:00-05:00,2.0,,,2026-03
ocds-dgv273-seacev3-1202192,ocds-dgv273-seacev3-1202192-2026-06-12T10:32:33.027180-05:00,compiled,2026-06-12T10:32:33.027168-05:00,ocds-dgv273-seacev3-1202192,2026-06-12T10:32:33.027186-05:00,tender,PE-CONSUCODE-279,MUNICIPALIDAD PROVINCIAL DE SIHUAS,Fondos Públicos,1202192,CP-ABR-8-2026-MPS/IVP-CS-1,MANTENIMIENTO VIAL RUTINARIO DE CAMINOS VECINALES DEL TRAMO:  PUMAHUASI (KM 4+230)- SIRAUMARCA - ÑUNYASH - EMP. R021901 (VIA EVITAMIENTO) (KM 8+250),PE-CONSUCODE-279,MUNICIPALIDAD PROVINCIAL DE SIHUAS,2026-03-31T23:21:00-05:00,,Concurso Público Abreviado,services,services,83366.0,PEN,Soles,83366.0,2026-03-31T00:00:00-05:00,2026-03-31T00:00:00-05:00,12.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-04-01T00:01:00-05:00,2026-04-07T23:59:00-05:00,6.0,,,2026-03
ocds-dgv273-seacev3-2026-1238-2,ocds-dgv273-seacev3-2026-1238-2-2026-06-12T10:32:32.958483-05:00,compiled,2026-06-12T10:32:32.958470-05:00,ocds-dgv273-seacev3-2026-1238-2,2026-06-12T10:32:32.958488-05:00,tender,PE-CONSUCODE-1238,MUNICIPALIDAD DISTRITAL DE ONGON,Fondos Públicos,1202038,CP-ABR-2-2026-MDO/CS-1,"CONTRATCION PARA ELABORACION DE EXPEDIENTE TECNICO DE IOARR DEL PROYECTO DENOMINADO: ""CONSTRUCCION DE PUENTE; EN EL(LA) CAMINO VECINAL SOBRE EL RIO PAGAYCHACA EN EL CENTRO POBLADO EL PORVENIR, DISTRITO DE ONGON, PROVINCIA DE PATAZ, DEPARTAMENTO DE LA LIBERTAD"" CON CUI N° 2723683",PE-CONSUCODE-1238,MUNICIPALIDAD DISTRITAL DE ONGON,2026-03-31T19:41:00-05:00,,Concurso Público Abreviado,services,services,340000.0,PEN,Soles,340000.0,2026-03-31T00:00:00-05:00,2026-03-31T00:00:00-05:00,7.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,340000.0,PEN,Soles,2026-04-01T00:01:00-05:00,2026-04-07T23:59:00-05:00,6.0,"CONSTRUCCION DE PUENTE; EN EL(LA) CAMINO VECINAL SOBRE EL RIO PAGAYCHACA EN EL CENTRO POBLADO EL PORVENIR, DISTRITO DE ONGON, PROVINCIA PATAZ, DEPARTAMENTO LA LIBERTAD",2723683,2026-03
ocds-dgv273-seacev3-1201690,ocds-dgv273-seacev3-1201690-2026-06-12T10:32:26.482834-05:00,compiled,2026-06-12T10:32:26.482822-05:00,ocds-dgv273-seacev3-1201690,2026-06-12T10:32:26.482840-05:00,tender,PE-CONSUCODE-10423,GOBIERNO REGIONAL DE AREQUIPA-ZONA DE DESARROLLO INTEGRAL DE SALUD - HOSPITAL GOYENECHE,Fondos Públicos,1201690,DIRECTA-DIRECTA-1-2026-HG-1,ADQUISICIÓN DE REACTIVOS PARA EL PROCESAMIENTO AUTOMATIZADO DE GASES ARTERIALES Y ELECTROLITOS CON EQUIPOS PROPIOS POR UN PERIODO DE 24 MESES PARA EL SERVICIO DE PATOLOGÍA CLÍNICA DEL HOSPITAL III GOYENECHE,PE-CONSUCODE-10423,GOBIERNO REGIONAL DE AREQUIPA-ZONA DE DESARROLLO INTEGRAL DE SALUD - HOSPITAL GOYENECHE,2026-05-05T13:53:00-05:00,direct,Contratación Directa,goods,goods,884610.0,PEN,Soles,884610.0,,,1.0,False,2026-03,añoPublicacionProceso;mesPublicacionProceso,884610.0,PEN,Soles,,,,,,2026-03
ocds-dgv273-seacev3-1211292,ocds-dgv273-seacev3-1211292-2026-06-12T10:32:21.964539-05:00,compiled,2026-06-12T10:32:21.964527-05:00,ocds-dgv273-seacev3-1211292,2026-06-12T10:32:21.964545-05:00,tender,PE-CONSUCODE-200576,UNIDAD EJECUTORA 140 HOSPITAL DE HUAYCAN,Fondos Públicos,1211292,CP SER-SM-2-2026-HH-1,SERVICIO DE LAVADO Y PLANCHADO DE ROPA HOSPITALARIA PARA EL HOSPITAL DE HUAYCAN,PE-CONSUCODE-200576,UNIDAD EJECUTORA 140 HOSPITAL DE HUAYCAN,2026-03-25T17:07:00-05:00,,Concurso Público de Servicios,services,services,1260000.0,PEN,Soles,1260000.0,2026-03-25T00:00:00-05:00,2026-03-25T00:00:00-05:00,6.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,1260000.0,PEN,Soles,2026-03-26T00:01:00-05:00,2026-04-10T23:59:00-05:00,15.0,,,2026-03
ocds-dgv273-seacev3-1199009,ocds-dgv273-seacev3-1199009-2026-06-12T10:32:21.526191-05:00,compiled,2026-06-12T10:32:21.526178-05:00,ocds-dgv273-seacev3-1199009,2026-06-12T10:32:21.526196-05:00,tender,PE-CONSUCODE-1349,MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO,Fondos Públicos,1199009,LP-ABR-1-2026-COM/MDVMT-1,"ADQUISICIÓN DE TRIPLAY FENÓLICO PARA LA EJECUCIÓN DE LAS OBRAS CON CUI 2659880 Y CUI 2551238, PARA MEJORAR LA TRANSITABILIDAD VEHICULAR Y PEATONAL",PE-CONSUCODE-1349,MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO,2026-03-30T17:27:00-05:00,,Licitación Pública Abreviada,goods,goods,106129.6,PEN,Soles,106129.6,2026-03-30T00:00:00-05:00,2026-03-30T00:00:00-05:00,34.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,106129.6,PEN,Soles,2026-03-31T00:01:00-05:00,2026-04-06T23:59:00-05:00,6.0,"CREACION DEL SERVICIO DE MOVILIDAD URBANA EN AVENIDA AMANCAES Y CALLES ADYACENTES DE LA ZONA CERCADO   DISTRITO DE VILLA MARIA DEL TRIUNFO DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA,MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL DEL JIRON FRANCISCO DE ZELA DE LA ZONA 5 - TABLADA DE LURIN VILLA MARIA DEL TRIUNFO DEL DISTRITO DE VILLA MARIA DEL TRIUNFO - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA","2659880,2551238",2026-03
ocds-dgv273-seacev3-1212463,ocds-dgv273-seacev3-1212463-2026-06-12T10:32:14.424356-05:00,compiled,2026-06-12T10:32:14.424344-05:00,ocds-dgv273-seacev3-1212463,2026-06-12T10:32:14.424362-05:00,tender,PE-CONSUCODE-1389,MUNICIPALIDAD DISTRITAL DE VEGUETA,Fondos Públicos,1212463,LP-ABR-3-2026-MDV/C-1,"contratación de ejecución de la IOARR denominada: ¿REMODELACION DE CAMPO DEPORTIVO; EN EL(LA) EL CENTRO POBLADO LA FLORIDA DISTRITO DE VEGUETA, PROVINCIA HUAURA, DEPARTAMENTO LIMA¿ CUI N° 2632816",PE-CONSUCODE-1389,MUNICIPALIDAD DISTRITAL DE VEGUETA,2026-03-09T15:52:00-05:00,,Licitación Pública Abreviada,works,works,704337.24,PEN,Soles,704337.24,2026-03-09T00:00:00-05:00,2026-03-09T00:00:00-05:00,24.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-03-10T00:01:00-05:00,2026-03-12T23:59:00-05:00,2.0,"REMODELACION DE CAMPO DEPORTIVO; EN EL(LA) EL CENTRO POBLADO LA FLORIDA  DISTRITO DE VEGUETA, PROVINCIA HUAURA, DEPARTAMENTO LIMA",2632816,2026-03
ocds-dgv273-seacev3-1194645,ocds-dgv273-seacev3-1194645-2026-06-12T10:32:10.876879-05:00,compiled,2026-06-12T10:32:10.876866-05:00,ocds-dgv273-seacev3-1194645,2026-06-12T10:32:10.876885-05:00,tender,PE-CONSUCODE-205010,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO,Fondos Públicos,1194645,CP-ABR-2-2026-OC/MDSA-1,"SERVICIO DE PREPARACION Y COLOCACION DE MEZCLA ASFALTICA EN CALIENTE, para la obra: ""MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LAS AVENIDAS JOSE CARLOS MARIATEGUI Y MARISCAL DOMINGO NIETO (CRUCE SAN ANTONIO DE PADUA ¿ AVENIDA N°01 DEL SECTOR 1B- PAMPAS SAN FRANCISCO); CENT",PE-CONSUCODE-205010,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO,2026-03-02T20:09:00-05:00,,Concurso Público Abreviado,services,services,581825.35,PEN,Soles,581825.35,2026-03-02T00:00:00-05:00,2026-03-02T00:00:00-05:00,11.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-03-03T00:01:00-05:00,2026-03-05T23:59:00-05:00,2.0,,,2026-03
ocds-dgv273-seacev3-1198068,ocds-dgv273-seacev3-1198068-2026-06-12T10:32:10.535887-05:00,compiled,2026-06-12T10:32:10.535875-05:00,ocds-dgv273-seacev3-1198068,2026-06-12T10:32:10.535902-05:00,tender,PE-CONSUCODE-278,MUNICIPALIDAD DISTRITAL DE NUEVO CHIMBOTE,Fondos Públicos,1198068,LP-SM-2-2026-MDNCH/C-1,"CREACION DE LOS SERVICIOS PUBLICOS DE INTEGRACION ECONOMICA Y SOCIAL EN LA MZ. 89 LOTE 2 (PLAZA CIVICA) DEL PV. DEL H.U.P. NICOLAS GARATEA DEL DISTRITO DE NUEVO CHIMBOTE DE LA PROVINCIA DE SANTA DEL DEPARTAMENTO DE ANCASH, CON CUI N° 2595211",PE-CONSUCODE-278,MUNICIPALIDAD DISTRITAL DE NUEVO CHIMBOTE,2026-03-19T18:09:00-05:00,open,Licitación Pública,works,works,7379851.63,PEN,Soles,7379851.63,2026-03-19T00:00:00-05:00,2026-03-19T00:00:00-05:00,14.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,7379851.63,PEN,Soles,2026-03-20T00:01:00-05:00,2026-03-30T23:59:00-05:00,10.0,CREACION DE LOS SERVICIOS PUBLICOS DE INTEGRACION ECONOMICA Y SOCIAL EN LA MZ. 89 LOTE 2 (PLAZA CIVICA) DEL PV. DEL H.U.P. NICOLAS GARATEA DEL DISTRITO DE NUEVO CHIMBOTE DE LA PROVINCIA DE SANTA DEL DEPARTAMENTO DE ANCASH,2595211,2026-03
ocds-dgv273-seacev3-1196265,ocds-dgv273-seacev3-1196265-2026-06-12T10:32:10.432355-05:00,compiled,2026-06-12T10:32:10.432343-05:00,ocds-dgv273-seacev3-1196265,2026-06-12T10:32:10.432360-05:00,tender,PE-CONSUCODE-200096,MUNICIPALIDAD DISTRITAL DE CORONEL GREGORIO ALBARRACIN LANCHIPA,Fondos Públicos,1196265,LP-ABR-10-2026-MDCGAL-1,"ADQUISICION DE PROTECTOR SOLAR FPS 90 X 10G APROX. PARA EL MANTENIMIENTO PREVENTIVO DE LA INFRAESTRUCTURA VIAL DE LAS ZONAS URBANAS Y PERIFERICAS DEL DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA, TACNA - TACNA",PE-CONSUCODE-200096,MUNICIPALIDAD DISTRITAL DE CORONEL GREGORIO ALBARRACIN LANCHIPA,2026-03-13T16:46:00-05:00,,Licitación Pública Abreviada,goods,goods,168400.0,PEN,Soles,168400.0,2026-03-13T00:00:00-05:00,2026-03-13T00:00:00-05:00,22.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-03-14T00:01:00-05:00,2026-03-18T23:59:00-05:00,4.0,,,2026-03
